Section data name;Section Widget id;Text Sub id;Text
Non-battle item names section;8;2;Stall
Non-battle item names section;8;3;Heilt HP aller G.F.
Non-battle item names section;8;4;Hütte
Non-battle item names section;8;5;Komplette Heilung der Truppe und G.F.
Non-battle item names section;8;6;G-Potion
Non-battle item names section;8;7;Heilt die HP einer G.F. um 200
Non-battle item names section;8;8;G-Hi-Potion
Non-battle item names section;8;9;Heilt die HP einer G.F. um 1000
Non-battle item names section;8;10;G-Mega-Potion
Non-battle item names section;8;11;Heilt die HP aller G.F. um 1000
Non-battle item names section;8;12;G-Returner
Non-battle item names section;8;13;Belebt eine kampfunfähige G.F.
Non-battle item names section;8;14;Namensschild
Non-battle item names section;8;15;G.F.-Name wird geändert
Non-battle item names section;8;16;Vergißmeinnicht
Non-battle item names section;8;17;G.F.-Ability kann gelöst werden
Non-battle item names section;8;18;HP-Buch
Non-battle item names section;8;19;{x0e38}HP-K]
Non-battle item names section;8;20;Stärke-Buch
Non-battle item names section;8;21;{x0e38}Stärke-K]
Non-battle item names section;8;22;Körper-Buch
Non-battle item names section;8;23;{x0e38}Körper-K]
Non-battle item names section;8;24;Magie-Buch
Non-battle item names section;8;25;{x0e38}Magie-K]
Non-battle item names section;8;26;Geist-Buch
Non-battle item names section;8;27;{x0e38}Geist-K]
Non-battle item names section;8;28;Geschicks-Buch
Non-battle item names section;8;29;{x0e38}Geschick-K]
Non-battle item names section;8;30;Glücks-Buch
Non-battle item names section;8;31;{x0e38}Glück-K]
Non-battle item names section;8;32;Agis-Talisman
Non-battle item names section;8;33;{x0e38}Reflex-K]
Non-battle item names section;8;34;EL-Schwert
Non-battle item names section;8;35;{x0e38}EL-Angriff-K]
Non-battle item names section;8;36;EL-Schild
Non-battle item names section;8;37;{x0e38}EL-Abwehr-K ×4]
Non-battle item names section;8;38;ZU-Schwert
Non-battle item names section;8;39;{x0e38}ZU-Angriff-K]
Non-battle item names section;8;40;ZU-Schild
Non-battle item names section;8;41;{x0e38}ZU-Abwehr-K ×4]
Non-battle item names section;8;42;Rosetta-Stein
Non-battle item names section;8;43;{x0e38}Ability ×4]
Non-battle item names section;8;44;Zauberbuch
Non-battle item names section;8;45;{x0e38}{x0e3a}]
Non-battle item names section;8;46;G.F.-Buch
Non-battle item names section;8;47;{x0e38}G.F.]
Non-battle item names section;8;48;Draw-Buch
Non-battle item names section;8;49;{x0e38}Draw]
Non-battle item names section;8;50;Item-Buch
Non-battle item names section;8;51;{x0e38}Item]
Non-battle item names section;8;52;Zockerseele
Non-battle item names section;8;53;{x0e38}Karte]
Non-battle item names section;8;54;Vita-Ring
Non-battle item names section;8;55;{x0e38}Heilen]
Non-battle item names section;8;56;Seele des Phönix
Non-battle item names section;8;57;{x0e38}Beleben]
Non-battle item names section;8;58;Verbandskasten
Non-battle item names section;8;59;{x0e38}Behandeln]
Non-battle item names section;8;60;Bomber-Seele
Non-battle item names section;8;61;{x0e38}Kamikaze]
Non-battle item names section;8;62;Vielfraß-Faß
Non-battle item names section;8;63;{x0e38}Fressen]
Non-battle item names section;8;64;Mog-Talisman
Non-battle item names section;8;65;{x0e38}Mogry-Kid]
Non-battle item names section;8;66;Eisenrohr
Non-battle item names section;8;67;{x0e38}G.F.-Magie+10%]
Non-battle item names section;8;68;Sternensplitter
Non-battle item names section;8;69;{x0e38}G.F.-Magie+20%]
Non-battle item names section;8;70;Energiekristall
Non-battle item names section;8;71;{x0e38}G.F.-Magie+30%]
Non-battle item names section;8;72;Beschwörerseele
Non-battle item names section;8;73;{x0e38}G.F.-Magie+40%]
Non-battle item names section;8;74;Vita-Rüstung
Non-battle item names section;8;75;{x0e38}G.F.-HP+10%]
Non-battle item names section;8;76;Silberrüstung
Non-battle item names section;8;77;{x0e38}G.F.-HP+20%]
Non-battle item names section;8;78;Goldrüstung
Non-battle item names section;8;79;{x0e38}G.F.-HP+30%]
Non-battle item names section;8;80;Platin-Rüstung
Non-battle item names section;8;81;{x0e38}G.F.-HP+40%]
Non-battle item names section;8;82;Phönix-Ring
Non-battle item names section;8;83;{x0e38}HP+20%]
Non-battle item names section;8;84;Giga-Ring
Non-battle item names section;8;85;{x0e38}HP+40%]
Non-battle item names section;8;86;Gaia-Ring
Non-battle item names section;8;87;{x0e38}HP+80%]
Non-battle item names section;8;88;Kraftband
Non-battle item names section;8;89;{x0e38}Stärke+20%]
Non-battle item names section;8;90;Kraftreif
Non-battle item names section;8;91;{x0e38}Stärke+40%]
Non-battle item names section;8;92;Hyper-Reif
Non-battle item names section;8;93;{x0e38}Stärke+60%]
Non-battle item names section;8;94;Kröten-Panzer
Non-battle item names section;8;95;{x0e38}Körper+20%]
Non-battle item names section;8;96;Orihalcon
Non-battle item names section;8;97;{x0e38}Körper+40%]
Non-battle item names section;8;98;Adamantine
Non-battle item names section;8;99;{x0e38}Körper+60%]
Non-battle item names section;8;100;Runen-Reif
Non-battle item names section;8;101;{x0e38}Geist+20%]
Non-battle item names section;8;102;Force-Reif
Non-battle item names section;8;103;{x0e38}Geist+40%]
Non-battle item names section;8;104;Teufels-Reif
Non-battle item names section;8;105;{x0e38}Geist+60%]
Non-battle item names section;8;106;Diadem
Non-battle item names section;8;107;{x0e38}Magie+20%]
Non-battle item names section;8;108;Hypno-Krone
Non-battle item names section;8;109;{x0e38}Magie+40%]
Non-battle item names section;8;110;Königskrone
Non-battle item names section;8;111;{x0e38}Magie+60%]
Non-battle item names section;8;112;Düsenantrieb
Non-battle item names section;8;113;{x0e38}Geschick+20%]
Non-battle item names section;8;114;Raketenantrieb
Non-battle item names section;8;115;{x0e38}Geschick+40%]
Non-battle item names section;8;116;Mondschleier
Non-battle item names section;8;117;{x0e38}Auto-Shell]
Non-battle item names section;8;118;Eisenvorhang
Non-battle item names section;8;119;{x0e38}Auto-Protes]
Non-battle item names section;8;120;Lichtschleier
Non-battle item names section;8;121;{x0e38}Auto-Reflek]
Non-battle item names section;8;122;Beschleuniger
Non-battle item names section;8;123;{x0e38}Auto-Hast]
Non-battle item names section;8;124;Lehre der Mönche
Non-battle item names section;8;125;{x0e38}Kontern]
Non-battle item names section;8;126;Lehre der Ritter
Non-battle item names section;8;127;{x0e38}Beschützen]
Non-battle item names section;8;128;Lehre der Ärzte
Non-battle item names section;8;129;{x0e38}Medizinkunde]
Non-battle item names section;8;130;100 Stacheln
Non-battle item names section;8;131;{x0e38}Rächen]
Non-battle item names section;8;132;Dreigestirn
Non-battle item names section;8;133;{x0e38}Öko-Tripel]
Non-battle item names section;8;134;Schleife
Non-battle item names section;8;135;{x0e38}Schleife]
Non-battle item names section;8;136;N-Munition
Non-battle item names section;8;137;Normale Munition
Non-battle item names section;8;138;Splittermunition
Non-battle item names section;8;139;Angriff auf alle Gegner
Non-battle item names section;8;140;Teufelsmunition
Non-battle item names section;8;141;Munition für ZU-Angriffe
Non-battle item names section;8;142;Flammen-Munition
Non-battle item names section;8;143;Munition mit Hitze-Element
Non-battle item names section;8;144;Silber-Munition
Non-battle item names section;8;145;Dreifache Wirkung von N-Munition
Non-battle item names section;8;146;MG-Munition
Non-battle item names section;8;147;Ermöglicht rapide Angriffe
Non-battle item names section;8;148;Stahl-Munition
Non-battle item names section;8;149;Durchstößt jede Rüstung
Non-battle item names section;8;150;Pulsar-Munition
Non-battle item names section;8;151;Munition mit wahnsinniger Zerstörungskraft
Non-battle item names section;8;152;Zaubersplitter
Non-battle item names section;8;153;Ein Stein mit leichter {x0e3a}kraft
Non-battle item names section;8;154;Zauberstein
Non-battle item names section;8;155;Ein Stein mit {x0e3a}kraft
Non-battle item names section;8;156;Magischer Stein
Non-battle item names section;8;157;Ein Stein mit sehr starker {x0e3a}kraft
Non-battle item names section;8;158;Küßchen-Fühler
Non-battle item names section;8;159;Weicher, aber stabieler Fühler
Non-battle item names section;8;160;Heilwasser
Non-battle item names section;8;161;Wasser mit Lebensenergie
Non-battle item names section;8;162;Cockatrice-Feder
Non-battle item names section;8;163;Feder mit Versteinerungseffekt
Non-battle item names section;8;164;Zombie-Puder
Non-battle item names section;8;165;Puder mit Zombie-Effekt
Non-battle item names section;8;166;Sprintschuhe
Non-battle item names section;8;167;Leichte Schuhe, geeignet zum Sprinten
Non-battle item names section;8;168;Spitze Kralle
Non-battle item names section;8;169;Lange spitze Kralle
Non-battle item names section;8;170;Schraube
Non-battle item names section;8;171;Material zum Umbau von Waffen
Non-battle item names section;8;172;Sägezahn
Non-battle item names section;8;173;Besitzt gezackte Klingen
Non-battle item names section;8;174;Mesmerize-Klinge
Non-battle item names section;8;175;Besitzt eine lange scharfe Klinge
Non-battle item names section;8;176;Vampir-Zahn
Non-battle item names section;8;177;Zahn eines blutsaugenden Monsters
Non-battle item names section;8;178;Kampfbrocken
Non-battle item names section;8;179;Durch diesen Stein bekommt man Mut
Non-battle item names section;8;180;Verräterklinge
Non-battle item names section;8;181;Ein mit Fluch belegtes Schwert
Non-battle item names section;8;182;Schlafpuder
Non-battle item names section;8;183;Pulver zum Einschläfern
Non-battle item names section;8;184;Lebens-Ring
Non-battle item names section;8;185;Ring mit Lebenskraft
Non-battle item names section;8;186;Drachenzahn
Non-battle item names section;8;187;Drachenzahn mit Heilkraft
Non-battle item names section;8;188;Spinnennetz
Non-battle item names section;8;189;{x0e37}Hyper-Vibra]
Non-battle item names section;8;190;Korallensplitter
Non-battle item names section;8;191;{x0e37}Elektra]
Non-battle item names section;8;192;Kralle des Fluchs
Non-battle item names section;8;193;{x0e37}Level ?-Tod]
Non-battle item names section;8;194;Schwarzes Loch
Non-battle item names section;8;195;{x0e37}Desionator]
Non-battle item names section;8;196;Wasserkristall
Non-battle item names section;8;197;{x0e37}Nasser Hauch]
Non-battle item names section;8;198;Rakete
Non-battle item names section;8;199;{x0e37}Mikro-Rakete]
Non-battle item names section;8;200;???-Flüssigkeit
Non-battle item names section;8;201;{x0e37}Verdauungssaft]
Non-battle item names section;8;202;Kiefer-MG
Non-battle item names section;8;203;{x0e37}Gatling-Gun]
Non-battle item names section;8;204;Feuerzahn
Non-battle item names section;8;205;{x0e37}Feurigen Hauch]
Non-battle item names section;8;206;Morbol-Fühler
Non-battle item names section;8;207;{x0e37}Mundgeruch]
Non-battle item names section;8;208;Windgeflüster
Non-battle item names section;8;209;{x0e37}Weißer Wind]
Non-battle item names section;8;210;Laser-Kanone
Non-battle item names section;8;211;{x0e37}Zielsuchrakete]
Non-battle item names section;8;212;Schutzschilde
Non-battle item names section;8;213;{x0e37}Total-Abwehr]
Non-battle item names section;8;214;V96-Motor
Non-battle item names section;8;215;{x0e37}Strahlenbombe]
Non-battle item names section;8;216;Anti-Materie
Non-battle item names section;8;217;{x0e37}Schock-Pulsor]
Non-battle item names section;8;218;Bomber-Splitter
Non-battle item names section;8;219;Ein Stein mit Hitze-Element
Non-battle item names section;8;220;Roter Stoßzahn
Non-battle item names section;8;221;Ein Gebiß mit Hitze-Element
Non-battle item names section;8;222;Antarktis-Wind
Non-battle item names section;8;223;Es hat die Kraft eines Kälte-Sturms
Non-battle item names section;8;224;Polarwind
Non-battle item names section;8;225;Besitzt eine unberechenbare Kälte-Kraft
Non-battle item names section;8;226;Dynamo-Stein
Non-battle item names section;8;227;Ein Stein mit Donner-Element
Non-battle item names section;8;228;Windfedern
Non-battle item names section;8;229;Flügel eines schnellen Vogels
Non-battle item names section;8;230;Giftzahn
Non-battle item names section;8;231;Gebiß eines giftigen Monsters
Non-battle item names section;8;232;Eisenkugel
Non-battle item names section;8;233;Unglaublich schwere Kugel mit Gravit
Non-battle item names section;8;234;Mondstein
Non-battle item names section;8;235;Stein vom heiligen Mond
Non-battle item names section;8;236;Dino-Knochen
Non-battle item names section;8;237;Großer Dinosaurier-Knochen
Non-battle item names section;8;238;Windmühle
Non-battle item names section;8;239;Eine Windmühle mit Wind-Element
Non-battle item names section;8;240;Schlangenhaut
Non-battle item names section;8;241;Zähes Leder von einer Schlange
Non-battle item names section;8;242;Fischflosse
Non-battle item names section;8;243;Flosse eines Ozeanfisches
Non-battle item names section;8;244;Drachenschuppe
Non-battle item names section;8;245;Sagenhaft robuste Drachenschuppe
Non-battle item names section;8;246;Flüsterpuder
Non-battle item names section;8;247;Bringt Gegner zum Schweigen 
Non-battle item names section;8;248;Giftpuder
Non-battle item names section;8;249;Äußerst giftiges Puder
Non-battle item names section;8;250;Seele der Toten
Non-battle item names section;8;251;Besitzt die Kraft des Todes
Non-battle item names section;8;252;Küchenmesser
Non-battle item names section;8;253;Das Küchenmesser von Tombery
Non-battle item names section;8;254;Kaktus-Stachel
Non-battle item names section;8;255;Die Stacheln des Kaktors
Non-battle item names section;8;256;Stein der Weisen
Non-battle item names section;8;257;Ein Stein mit mysteriösen Kräften
Non-battle item names section;8;258;Treibstoff
Non-battle item names section;8;259;Sprit für Mietautos
Non-battle item names section;8;260;Girly Times
Non-battle item names section;8;261;Wow! Aufregende Bilder...
Non-battle item names section;8;262;Brief der Hexe
Non-battle item names section;8;263;Edeas handgeschriebener Brief
Non-battle item names section;8;264;Chocobo-ID
Non-battle item names section;8;265;Chocobos können umbenannt werden
Non-battle item names section;8;266;Hunde-ID
Non-battle item names section;8;267;Hunde können umbenannt werden
Non-battle item names section;8;268;Ring des Salomon
Non-battle item names section;8;269;Niemand kennt den Verwendungszweck...
Non-battle item names section;8;270;Wunderlampe
Non-battle item names section;8;271;Vor dem Gebrauch, Spiel abspeichern!!
Non-battle item names section;8;272;HP-Plus
Non-battle item names section;8;273;Erhöht [HP] eines {x0e42}s
Non-battle item names section;8;274;Stärke-Plus
Non-battle item names section;8;275;Erhöht [Stärke] eines {x0e42}s
Non-battle item names section;8;276;Körper-Plus
Non-battle item names section;8;277;Erhöht [Körper] eines {x0e42}s
Non-battle item names section;8;278;Magie-Plus
Non-battle item names section;8;279;Erhöht [Magie] eines {x0e42}s
Non-battle item names section;8;280;Geist-Plus
Non-battle item names section;8;281;Erhöht [Geist] eines {x0e42}s
Non-battle item names section;8;282;Geschick-Plus
Non-battle item names section;8;283;Erhöht [Geschick] eines {x0e42}s
Non-battle item names section;8;284;Glück-Plus
Non-battle item names section;8;285;Erhöht [Glück] eines {x0e42}s
Non-battle item names section;8;286;LoveLove-G
Non-battle item names section;8;287;Erhöht [Freundschaft] zu allen G.F.
Non-battle item names section;8;288;Waffen 1.Ausg.
Non-battle item names section;8;289;{x0e39}
Non-battle item names section;8;290;Waffen März
Non-battle item names section;8;291;{x0e39}
Non-battle item names section;8;292;Waffen April
Non-battle item names section;8;293;{x0e39}
Non-battle item names section;8;294;Waffen Mai
Non-battle item names section;8;295;{x0e39}
Non-battle item names section;8;296;Waffen Juni
Non-battle item names section;8;297;{x0e39}
Non-battle item names section;8;298;Waffen Juli
Non-battle item names section;8;299;{x0e39}
Non-battle item names section;8;300;Waffen August
Non-battle item names section;8;301;{x0e39}
Non-battle item names section;8;302;Beat{xba}em Up 001
Non-battle item names section;8;303;{x0e44}
Non-battle item names section;8;304;Beat{xba}em Up 002
Non-battle item names section;8;305;{x0e44}
Non-battle item names section;8;306;Beat{xba}em Up 003
Non-battle item names section;8;307;{x0e44}
Non-battle item names section;8;308;Beat{xba}em Up 004
Non-battle item names section;8;309;{x0e44}
Non-battle item names section;8;310;Beat{xba}em Up 005
Non-battle item names section;8;311;{x0e44}
Non-battle item names section;8;312;Mein Hund Nr.1
Non-battle item names section;8;313;{x0e3b}
Non-battle item names section;8;314;Mein Hund Nr.2
Non-battle item names section;8;315;{x0e3b}
Non-battle item names section;8;316;Mein Hund Nr.3
Non-battle item names section;8;317;{x0e3b}
Non-battle item names section;8;318;Mein Hund Nr.4
Non-battle item names section;8;319;{x0e3b}
Non-battle item names section;8;320;Mein Hund Nr.5
Non-battle item names section;8;321;{x0e3b}
Non-battle item names section;8;322;Mein Hund Nr.6
Non-battle item names section;8;323;{x0e3b}
Non-battle item names section;8;324;Okkult-Fan I
Non-battle item names section;8;325;{x0e48} [Ungeklärte Fälle]
Non-battle item names section;8;326;Okkult-Fan II
Non-battle item names section;8;327;{x0e48} [Die Fotos]
Non-battle item names section;8;328;Okkult-Fan III
Non-battle item names section;8;329;{x0e48} [Die Dämonenwelt]
Non-battle item names section;8;330;Okkult-Fan IV
Non-battle item names section;8;331;{x0e48} [Die News!]
Non-junctionable GF attack name section;9;0;Eisenschneider
Non-junctionable GF attack name section;9;1;Flamme des Lebens
Non-junctionable GF attack name section;9;2;Choco-Feuer
Non-junctionable GF attack name section;9;3;Choco-Flare
Non-junctionable GF attack name section;9;4;Choco-Meteor
Non-junctionable GF attack name section;9;5;Choco-Blob
Non-junctionable GF attack name section;9;6;Mogry-Tanz
Non-junctionable GF attack name section;9;7;Excalibur
Non-junctionable GF attack name section;9;8;Excalipoor
Non-junctionable GF attack name section;9;9;Masamune
Non-junctionable GF attack name section;9;10;Eisenschneider
Non-junctionable GF attack name section;9;11;{Angelo}-Sturm
Non-junctionable GF attack name section;9;12;{Angelo}-Vita
Non-junctionable GF attack name section;9;13;{Angelo}-Revers
Non-junctionable GF attack name section;9;14;{Angelo}-Suche
Non-junctionable GF attack name section;9;15;Moomba Moomba
Junction abilities text section;10;0;
Junction abilities text section;10;1;
Junction abilities text section;10;2;HP-K
Junction abilities text section;10;3;HP-{x0e40}
Junction abilities text section;10;4;Stärke-K
Junction abilities text section;10;5;Stärke-{x0e40}
Junction abilities text section;10;6;Körper-K
Junction abilities text section;10;7;Körper-{x0e40}
Junction abilities text section;10;8;Magie-K
Junction abilities text section;10;9;Magie-{x0e40}
Junction abilities text section;10;10;Geist-K
Junction abilities text section;10;11;Geist-{x0e40}
Junction abilities text section;10;12;Geschick-K
Junction abilities text section;10;13;Geschick-{x0e40}
Junction abilities text section;10;14;Reflex-K
Junction abilities text section;10;15;Reflex-{x0e40}
Junction abilities text section;10;16;Treffer-K
Junction abilities text section;10;17;Treffer-{x0e40}
Junction abilities text section;10;18;Glück-K
Junction abilities text section;10;19;Glück-{x0e40}
Junction abilities text section;10;20;EL-Angriff-K
Junction abilities text section;10;21;EL-{x0e43}-{x0e40}
Junction abilities text section;10;22;ZU-Angriff-K
Junction abilities text section;10;23;ZU-{x0e43}-{x0e40}
Junction abilities text section;10;24;EL-Abwehr-K
Junction abilities text section;10;25;EL-Abwehr-{x0e40}
Junction abilities text section;10;26;ZU-Abwehr-K
Junction abilities text section;10;27;ZU-Abwehr-{x0e40}
Junction abilities text section;10;28;EL-Abwehr-K x2
Junction abilities text section;10;29;2 Kopplungen mit EL-Abwehr möglich
Junction abilities text section;10;30;EL-Abwehr-K x4
Junction abilities text section;10;31;4 Kopplungen mit EL-Abwehr möglich
Junction abilities text section;10;32;ZU-Abwehr-K x2
Junction abilities text section;10;33;2 Kopplungen mit ZU-Abwehr möglich
Junction abilities text section;10;34;ZU-Abwehr-K x4
Junction abilities text section;10;35;4 Kopplungen mit ZU-Abwehr möglich
Junction abilities text section;10;36;Ability x3
Junction abilities text section;10;37;Maximal 3 Abilitys können gekoppelt werden
Junction abilities text section;10;38;Ability x4
Junction abilities text section;10;39;Maximal 4 Abilitys können gekoppelt werden
Command abilities text section;11;0;Zauber
Command abilities text section;11;1;[{x0e3a}{x0e3c}
Command abilities text section;11;2;G.F.
Command abilities text section;11;3;[G.F.{x0e3c}
Command abilities text section;11;4;Draw
Command abilities text section;11;5;[Draw{x0e3c}
Command abilities text section;11;6;Item
Command abilities text section;11;7;[Item{x0e3c}
Command abilities text section;11;8; 
Command abilities text section;11;9; 
Command abilities text section;11;10;Karte
Command abilities text section;11;11;[Karte{x0e3c}
Command abilities text section;11;12;Todesurteil
Command abilities text section;11;13;[Todesurteil{x0e3c}
Command abilities text section;11;14;Stürmen
Command abilities text section;11;15;[Stürmen{x0e3c}
Command abilities text section;11;16;Behandeln
Command abilities text section;11;17;[Behandeln{x0e3c}
Command abilities text section;11;18;Abwehr
Command abilities text section;11;19;[Abwehr{x0e3c}
Command abilities text section;11;20;Schatten
Command abilities text section;11;21;[Schatten{x0e3c}
Command abilities text section;11;22;Heilen
Command abilities text section;11;23;[Heilen{x0e3c}
Command abilities text section;11;24;Saugen
Command abilities text section;11;25;[Saugen{x0e3c}
Command abilities text section;11;26;Beleben
Command abilities text section;11;27;[Beleben{x0e3c}
Command abilities text section;11;28;LV-Minus
Command abilities text section;11;29;[LV-Minus{x0e3c}
Command abilities text section;11;30;LV-Plus
Command abilities text section;11;31;[LV-Plus{x0e3c}
Command abilities text section;11;32;Kamikaze
Command abilities text section;11;33;[Kamikaze{x0e3c}
Command abilities text section;11;34;Fressen
Command abilities text section;11;35;[Fressen{x0e3c}
Command abilities text section;11;36;Mogry-Kid
Command abilities text section;11;37;[Mogry-Kid{x0e3c}
Stat percentage increasing abilities text section;12;0;HP+20%
Stat percentage increasing abilities text section;12;1;{x0e41}HP um 20%
Stat percentage increasing abilities text section;12;2;HP+40%
Stat percentage increasing abilities text section;12;3;{x0e41}HP um 40%
Stat percentage increasing abilities text section;12;4;HP+80%
Stat percentage increasing abilities text section;12;5;{x0e41}HP um 80%
Stat percentage increasing abilities text section;12;6;Stärke+20%
Stat percentage increasing abilities text section;12;7;{x0e41}Stärke um 20%
Stat percentage increasing abilities text section;12;8;Stärke+40%
Stat percentage increasing abilities text section;12;9;{x0e41}Stärke um 40%
Stat percentage increasing abilities text section;12;10;Stärke+60%
Stat percentage increasing abilities text section;12;11;{x0e41}Stärke um 60%
Stat percentage increasing abilities text section;12;12;Körper+20%
Stat percentage increasing abilities text section;12;13;{x0e41}Körper um 20%
Stat percentage increasing abilities text section;12;14;Körper+40%
Stat percentage increasing abilities text section;12;15;{x0e41}Körper um 40%
Stat percentage increasing abilities text section;12;16;Körper+60%
Stat percentage increasing abilities text section;12;17;{x0e41}Körper um 60%
Stat percentage increasing abilities text section;12;18;Magie+20%
Stat percentage increasing abilities text section;12;19;{x0e41}Magie um 20%
Stat percentage increasing abilities text section;12;20;Magie+40%
Stat percentage increasing abilities text section;12;21;{x0e41}Magie um 40%
Stat percentage increasing abilities text section;12;22;Magie+60%
Stat percentage increasing abilities text section;12;23;{x0e41}Magie um 60%
Stat percentage increasing abilities text section;12;24;Geist+20%
Stat percentage increasing abilities text section;12;25;{x0e41}Geist um 20%
Stat percentage increasing abilities text section;12;26;Geist+40%
Stat percentage increasing abilities text section;12;27;{x0e41}Geist um 40%
Stat percentage increasing abilities text section;12;28;Geist+60%
Stat percentage increasing abilities text section;12;29;{x0e41}Geist um 60%
Stat percentage increasing abilities text section;12;30;Geschick+20%
Stat percentage increasing abilities text section;12;31;{x0e41}Geschick um 20%
Stat percentage increasing abilities text section;12;32;Geschick+40%
Stat percentage increasing abilities text section;12;33;{x0e41}Geschick um 40%
Stat percentage increasing abilities text section;12;34;Reflex+30%
Stat percentage increasing abilities text section;12;35;{x0e41}Reflex um 30%
Stat percentage increasing abilities text section;12;36;Glück+50%
Stat percentage increasing abilities text section;12;37;{x0e41}Glück um 50%
Character ability text section;13;0;Rauben
Character ability text section;13;1;Der Befehl [Angriff] wird zu [Rauben]
Character ability text section;13;2;Medizinkunde
Character ability text section;13;3;Die Wirkung von Heiltränken wird verdoppelt
Character ability text section;13;4;Kontern
Character ability text section;13;5;Angriffe werden mit Gegenangriff erwiedert
Character ability text section;13;6;Rächen
Character ability text section;13;7;Gibt 1/4 Schaden zurück
Character ability text section;13;8;Beschützen
Character ability text section;13;9;1/4 Schaden des Angriffs
Character ability text section;13;10;Erstschlag
Character ability text section;13;11;Man kann im Kampf als erster zuschlagen
Character ability text section;13;12;Schrittheilung
Character ability text section;13;13;HP wird durch das Laufen regeneriert
Character ability text section;13;14;HP-Bonus
Character ability text section;13;15;Bei Level-Up: HP-Bonus +30
Character ability text section;13;16;Stärke-Bonus
Character ability text section;13;17;Bei Level-Up: Stärke-Bonus +1
Character ability text section;13;18;Körper-Bonus
Character ability text section;13;19;Bei Level-Up: Körper-Bonus +1
Character ability text section;13;20;Magie-Bonus
Character ability text section;13;21;Bei Level-Up: Magie-Bonus +1
Character ability text section;13;22;Geist-Bonus
Character ability text section;13;23;Bei Level-Up: Geist-Bonus +1
Character ability text section;13;24;Auto-Protes
Character ability text section;13;25;Im Kampf wird automatisch [Protes] aktiviert
Character ability text section;13;26;Auto-Shell
Character ability text section;13;27;Im Kampf wird automatisch [Shell] aktiviert
Character ability text section;13;28;Auto-Reflek
Character ability text section;13;29;Im Kampf wird automatisch [Reflek] aktiviert
Character ability text section;13;30;Auto-Hast
Character ability text section;13;31;Im Kampf wird automatisch [Hast] aktiviert
Character ability text section;13;32;Auto-Trank
Character ability text section;13;33;Automatische Anwendung eines Heiltranks
Character ability text section;13;34;Öko-Doppel
Character ability text section;13;35;Verbraucht nur eine Zaubereinheit bei Doppel
Character ability text section;13;36;Öko-Tripel
Character ability text section;13;37;Verbraucht nur eine Zaubereinheit bei Tripel
Character ability text section;13;38;Schleife
Character ability text section;13;39;Absoluter Schutz gegen unnatürliche Zustände
Party ability text section;14;0;Vorsicht
Party ability text section;14;1;Angriffe von Hinten werden vermieden
Party ability text section;14;2;Wünschelrute
Party ability text section;14;3;Findet versteckte Speicher- und Draw-Punkte
Party ability text section;14;4;Gegner 50%
Party ability text section;14;5;Wahrscheinlichkeit für Zufallskämpfe wird halbiert
Party ability text section;14;6;Gegner 0%
Party ability text section;14;7;Keine Zufallskämpfe
Party ability text section;14;8;Rarität
Party ability text section;14;9;Man bekommt evtl. Seltene Items
GF ability text section;15;0;G.F.-Magie+10%
GF ability text section;15;1;{x0e46}10% verstärkt
GF ability text section;15;2;G.F.-Magie+20%
GF ability text section;15;3;{x0e46}20% verstärkt
GF ability text section;15;4;G.F.-Magie+30%
GF ability text section;15;5;{x0e46}30% verstärkt
GF ability text section;15;6;G.F.-Magie+40%
GF ability text section;15;7;{x0e46}40% verstärkt
GF ability text section;15;8;G.F.-HP+10%
GF ability text section;15;9;{x0e47}10% erhöht
GF ability text section;15;10;G.F.-HP+20%
GF ability text section;15;11;{x0e47}20% erhöht
GF ability text section;15;12;G.F.-HP+30%
GF ability text section;15;13;{x0e47}30% erhöht
GF ability text section;15;14;G.F.-HP+40%
GF ability text section;15;15;{x0e47}40% erhöht
GF ability text section;15;16;Anfeuern
GF ability text section;15;17;Der G.F.-Angriff wird stärker
Menu ability text section;16;0;Feilschen
Menu ability text section;16;1;Senkung des Warenpreises
Menu ability text section;16;2;Betrügen
Menu ability text section;16;3;Waren können teurer verkauft werden
Menu ability text section;16;4;Stammkunde
Menu ability text section;16;5;Man kann eventuell Raritäten kaufen
Menu ability text section;16;6;Shop
Menu ability text section;16;7;Ein Händler wird herbeigerufen
Menu ability text section;16;8;Junk-Shop
Menu ability text section;16;9;Ein Schrotthändler wird herbeigerufen
Menu ability text section;16;10;Donner-Wandler
Menu ability text section;16;11;Erzeugt Donner- und Wind-{x0e3a} aus Items
Menu ability text section;16;12;Kälte-Wandler
Menu ability text section;16;13;Erzeugt Wasser- und Kälte-{x0e3a} aus Items
Menu ability text section;16;14;Hitze-Wandler
Menu ability text section;16;15;Erzeugt Hitze-{x0e3a} aus Items
Menu ability text section;16;16;Lebens-Wandler
Menu ability text section;16;17;Erzeugt Lebens- und Heil-{x0e3a} aus Items
Menu ability text section;16;18;Zeit-Wandler
Menu ability text section;16;19;Erzeugt Zeit- und Raum-{x0e3a} aus Items
Menu ability text section;16;20;Zustands-Wandler
Menu ability text section;16;21;Erzeugt Zustands-{x0e3a} aus Items
Menu ability text section;16;22;Hilfs-Wandler
Menu ability text section;16;23;Erzeugt Support-{x0e3a} aus Items
Menu ability text section;16;24;Super-Wandler
Menu ability text section;16;25;Erzeugt verbotene {x0e3a} aus Items
Menu ability text section;16;26;Heil-Medizin
Menu ability text section;16;27;Erzeugt Heilmedikamente aus Items
Menu ability text section;16;28;Zustands-Medizin
